video,frame,ground_truth,predicted_emotion,confidence,modality,channel,emotion_code,intensity_code,statement_code,repetition_code,actor,prob_angry,prob_disgust,prob_fearful,prob_happy,prob_sad,prob_surprised,prob_neutral
01-01-05-01-01-02-16.mp4,113,angry,neutral,55.93864440917969,audio-video,speech,5,1,1,2,16,28.902271,0.037075777,2.936383,0.106470786,11.744879,0.3342803,55.938644
01-01-05-01-01-02-16.mp4,114,angry,neutral,55.93864440917969,audio-video,speech,5,1,1,2,16,28.902271,0.037075777,2.936383,0.106470786,11.744879,0.3342803,55.938644
01-01-05-01-01-02-16.mp4,115,angry,neutral,50.53950119018555,audio-video,speech,5,1,1,2,16,21.398874,0.003834885,5.8827457,0.13714293,20.722847,1.3150543,50.5395
01-01-05-01-01-02-16.mp4,116,angry,neutral,50.53950119018555,audio-video,speech,5,1,1,2,16,21.398874,0.003834885,5.8827457,0.13714293,20.722847,1.3150543,50.5395
01-01-05-01-01-02-16.mp4,117,angry,neutral,50.53950119018555,audio-video,speech,5,1,1,2,16,21.398874,0.003834885,5.8827457,0.13714293,20.722847,1.3150543,50.5395
01-01-05-01-01-02-16.mp4,118,angry,neutral,50.53950119018555,audio-video,speech,5,1,1,2,16,21.398874,0.003834885,5.8827457,0.13714293,20.722847,1.3150543,50.5395
01-01-05-01-01-02-16.mp4,119,angry,neutral,50.53950119018555,audio-video,speech,5,1,1,2,16,21.398874,0.003834885,5.8827457,0.13714293,20.722847,1.3150543,50.5395
01-01-06-02-01-01-11.mp4,0,fearful,fearful,38.048648834228516,audio-video,speech,6,2,1,1,11,1.402914,1.8579548e-06,38.04865,0.29572284,37.02798,10.168107,13.056624
01-01-06-02-01-01-11.mp4,1,fearful,fearful,38.048648834228516,audio-video,speech,6,2,1,1,11,1.402914,1.8579548e-06,38.04865,0.29572284,37.02798,10.168107,13.056624
01-01-06-02-01-01-11.mp4,2,fearful,fearful,38.048648834228516,audio-video,speech,6,2,1,1,11,1.402914,1.8579548e-06,38.04865,0.29572284,37.02798,10.168107,13.056624
01-01-06-02-01-01-11.mp4,3,fearful,fearful,38.048648834228516,audio-video,speech,6,2,1,1,11,1.402914,1.8579548e-06,38.04865,0.29572284,37.02798,10.168107,13.056624
01-01-06-02-01-01-11.mp4,4,fearful,fearful,38.048648834228516,audio-video,speech,6,2,1,1,11,1.402914,1.8579548e-06,38.04865,0.29572284,37.02798,10.168107,13.056624
01-01-06-02-01-01-11.mp4,5,fearful,fearful,57.614234924316406,audio-video,speech,6,2,1,1,11,0.5255755,2.0001271e-05,57.614235,0.31642124,2.1143425,33.16886,6.2605443
01-01-06-02-01-01-11.mp4,6,fearful,fearful,57.614234924316406,audio-video,speech,6,2,1,1,11,0.5255755,2.0001271e-05,57.614235,0.31642124,2.1143425,33.16886,6.2605443
01-01-06-02-01-01-11.mp4,7,fearful,fearful,57.614234924316406,audio-video,speech,6,2,1,1,11,0.5255755,2.0001271e-05,57.614235,0.31642124,2.1143425,33.16886,6.2605443
01-01-06-02-01-01-11.mp4,8,fearful,fearful,57.614234924316406,audio-video,speech,6,2,1,1,11,0.5255755,2.0001271e-05,57.614235,0.31642124,2.1143425,33.16886,6.2605443
01-01-06-02-01-01-11.mp4,9,fearful,fearful,57.614234924316406,audio-video,speech,6,2,1,1,11,0.5255755,2.0001271e-05,57.614235,0.31642124,2.1143425,33.16886,6.2605443
01-01-06-02-01-01-11.mp4,10,fearful,neutral,44.03786849975586,audio-video,speech,6,2,1,1,11,2.7482474,2.4372026e-05,7.795959,1.057473,36.255074,8.105357,44.03787
01-01-06-02-01-01-11.mp4,11,fearful,neutral,44.03786849975586,audio-video,speech,6,2,1,1,11,2.7482474,2.4372026e-05,7.795959,1.057473,36.255074,8.105357,44.03787
01-01-06-02-01-01-11.mp4,12,fearful,neutral,44.03786849975586,audio-video,speech,6,2,1,1,11,2.7482474,2.4372026e-05,7.795959,1.057473,36.255074,8.105357,44.03787
01-01-06-02-01-01-11.mp4,13,fearful,neutral,44.03786849975586,audio-video,speech,6,2,1,1,11,2.7482474,2.4372026e-05,7.795959,1.057473,36.255074,8.105357,44.03787
01-01-06-02-01-01-11.mp4,14,fearful,neutral,44.03786849975586,audio-video,speech,6,2,1,1,11,2.7482474,2.4372026e-05,7.795959,1.057473,36.255074,8.105357,44.03787
01-01-06-02-01-01-11.mp4,15,fearful,surprised,62.51620101928711,audio-video,speech,6,2,1,1,11,0.22475244,3.716558e-07,23.821047,0.076280035,0.26255757,62.5162,13.09917
01-01-06-02-01-01-11.mp4,16,fearful,surprised,62.51620101928711,audio-video,speech,6,2,1,1,11,0.22475244,3.716558e-07,23.821047,0.076280035,0.26255757,62.5162,13.09917
01-01-06-02-01-01-11.mp4,17,fearful,surprised,62.51620101928711,audio-video,speech,6,2,1,1,11,0.22475244,3.716558e-07,23.821047,0.076280035,0.26255757,62.5162,13.09917
01-01-06-02-01-01-11.mp4,18,fearful,surprised,62.51620101928711,audio-video,speech,6,2,1,1,11,0.22475244,3.716558e-07,23.821047,0.076280035,0.26255757,62.5162,13.09917
01-01-06-02-01-01-11.mp4,19,fearful,surprised,62.51620101928711,audio-video,speech,6,2,1,1,11,0.22475244,3.716558e-07,23.821047,0.076280035,0.26255757,62.5162,13.09917
01-01-06-02-01-01-11.mp4,20,fearful,fearful,57.44218063354492,audio-video,speech,6,2,1,1,11,2.8184156,0.00063085207,57.44218,0.48057458,4.7362776,33.516994,1.0049345
01-01-06-02-01-01-11.mp4,21,fearful,fearful,57.44218063354492,audio-video,speech,6,2,1,1,11,2.8184156,0.00063085207,57.44218,0.48057458,4.7362776,33.516994,1.0049345
01-01-06-02-01-01-11.mp4,22,fearful,fearful,57.44218063354492,audio-video,speech,6,2,1,1,11,2.8184156,0.00063085207,57.44218,0.48057458,4.7362776,33.516994,1.0049345
01-01-06-02-01-01-11.mp4,23,fearful,fearful,57.44218063354492,audio-video,speech,6,2,1,1,11,2.8184156,0.00063085207,57.44218,0.48057458,4.7362776,33.516994,1.0049345
01-01-06-02-01-01-11.mp4,24,fearful,fearful,57.44218063354492,audio-video,speech,6,2,1,1,11,2.8184156,0.00063085207,57.44218,0.48057458,4.7362776,33.516994,1.0049345
01-01-06-02-01-01-11.mp4,25,fearful,surprised,88.64974212646484,audio-video,speech,6,2,1,1,11,0.15889506,3.298326e-06,10.886954,0.026086535,0.08280542,88.64974,0.19551396
01-01-06-02-01-01-11.mp4,26,fearful,surprised,88.64974212646484,audio-video,speech,6,2,1,1,11,0.15889506,3.298326e-06,10.886954,0.026086535,0.08280542,88.64974,0.19551396
01-01-06-02-01-01-11.mp4,27,fearful,surprised,88.64974212646484,audio-video,speech,6,2,1,1,11,0.15889506,3.298326e-06,10.886954,0.026086535,0.08280542,88.64974,0.19551396
01-01-06-02-01-01-11.mp4,28,fearful,surprised,88.64974212646484,audio-video,speech,6,2,1,1,11,0.15889506,3.298326e-06,10.886954,0.026086535,0.08280542,88.64974,0.19551396
01-01-06-02-01-01-11.mp4,29,fearful,surprised,88.64974212646484,audio-video,speech,6,2,1,1,11,0.15889506,3.298326e-06,10.886954,0.026086535,0.08280542,88.64974,0.19551396
01-01-06-02-01-01-11.mp4,30,fearful,surprised,90.49853515625,audio-video,speech,6,2,1,1,11,0.6769852,0.0057440815,8.529221,0.2621163,0.008098415,90.498535,0.019302614
01-01-06-02-01-01-11.mp4,31,fearful,surprised,90.49853515625,audio-video,speech,6,2,1,1,11,0.6769852,0.0057440815,8.529221,0.2621163,0.008098415,90.498535,0.019302614
01-01-06-02-01-01-11.mp4,32,fearful,surprised,90.49853515625,audio-video,speech,6,2,1,1,11,0.6769852,0.0057440815,8.529221,0.2621163,0.008098415,90.498535,0.019302614
01-01-06-02-01-01-11.mp4,33,fearful,surprised,90.49853515625,audio-video,speech,6,2,1,1,11,0.6769852,0.0057440815,8.529221,0.2621163,0.008098415,90.498535,0.019302614
01-01-06-02-01-01-11.mp4,34,fearful,surprised,90.49853515625,audio-video,speech,6,2,1,1,11,0.6769852,0.0057440815,8.529221,0.2621163,0.008098415,90.498535,0.019302614
01-01-06-02-01-01-11.mp4,35,fearful,neutral,68.69208526611328,audio-video,speech,6,2,1,1,11,1.7147571e-05,4.1056725e-15,0.39868447,0.0041113747,30.9051,1.62052e-07,68.692085
01-01-06-02-01-01-11.mp4,36,fearful,neutral,68.69208526611328,audio-video,speech,6,2,1,1,11,1.7147571e-05,4.1056725e-15,0.39868447,0.0041113747,30.9051,1.62052e-07,68.692085
01-01-06-02-01-01-11.mp4,37,fearful,neutral,68.69208526611328,audio-video,speech,6,2,1,1,11,1.7147571e-05,4.1056725e-15,0.39868447,0.0041113747,30.9051,1.62052e-07,68.692085
01-01-06-02-01-01-11.mp4,38,fearful,neutral,68.69208526611328,audio-video,speech,6,2,1,1,11,1.7147571e-05,4.1056725e-15,0.39868447,0.0041113747,30.9051,1.62052e-07,68.692085
01-01-06-02-01-01-11.mp4,39,fearful,neutral,68.69208526611328,audio-video,speech,6,2,1,1,11,1.7147571e-05,4.1056725e-15,0.39868447,0.0041113747,30.9051,1.62052e-07,68.692085
01-01-06-02-01-01-11.mp4,40,fearful,sad,95.07948303222656,audio-video,speech,6,2,1,1,11,7.0948682e-09,8.000926e-25,0.00014704204,5.2421134e-10,95.07948,9.0268956e-17,4.9203696
01-01-06-02-01-01-11.mp4,41,fearful,sad,95.07948303222656,audio-video,speech,6,2,1,1,11,7.0948682e-09,8.000926e-25,0.00014704204,5.2421134e-10,95.07948,9.0268956e-17,4.9203696
01-01-06-02-01-01-11.mp4,42,fearful,sad,95.07948303222656,audio-video,speech,6,2,1,1,11,7.0948682e-09,8.000926e-25,0.00014704204,5.2421134e-10,95.07948,9.0268956e-17,4.9203696
01-01-06-02-01-01-11.mp4,43,fearful,sad,95.07948303222656,audio-video,speech,6,2,1,1,11,7.0948682e-09,8.000926e-25,0.00014704204,5.2421134e-10,95.07948,9.0268956e-17,4.9203696
01-01-06-02-01-01-11.mp4,44,fearful,sad,95.07948303222656,audio-video,speech,6,2,1,1,11,7.0948682e-09,8.000926e-25,0.00014704204,5.2421134e-10,95.07948,9.0268956e-17,4.9203696
01-01-06-02-01-01-11.mp4,45,fearful,neutral,99.95225524902344,audio-video,speech,6,2,1,1,11,1.2250796e-10,7.1984896e-23,0.04049195,3.8925427e-07,0.007252081,2.0348965e-09,99.952255
01-01-06-02-01-01-11.mp4,46,fearful,neutral,99.95225524902344,audio-video,speech,6,2,1,1,11,1.2250796e-10,7.1984896e-23,0.04049195,3.8925427e-07,0.007252081,2.0348965e-09,99.952255
01-01-06-02-01-01-11.mp4,47,fearful,neutral,99.95225524902344,audio-video,speech,6,2,1,1,11,1.2250796e-10,7.1984896e-23,0.04049195,3.8925427e-07,0.007252081,2.0348965e-09,99.952255
01-01-06-02-01-01-11.mp4,48,fearful,neutral,99.95225524902344,audio-video,speech,6,2,1,1,11,1.2250796e-10,7.1984896e-23,0.04049195,3.8925427e-07,0.007252081,2.0348965e-09,99.952255
01-01-06-02-01-01-11.mp4,49,fearful,neutral,99.95225524902344,audio-video,speech,6,2,1,1,11,1.2250796e-10,7.1984896e-23,0.04049195,3.8925427e-07,0.007252081,2.0348965e-09,99.952255
01-01-06-02-01-01-11.mp4,50,fearful,sad,86.49127960205078,audio-video,speech,6,2,1,1,11,3.129733e-08,1.31564934e-20,0.009171455,5.799421e-07,86.49128,6.58388e-13,13.499546
01-01-06-02-01-01-11.mp4,51,fearful,sad,86.49127960205078,audio-video,speech,6,2,1,1,11,3.129733e-08,1.31564934e-20,0.009171455,5.799421e-07,86.49128,6.58388e-13,13.499546
01-01-06-02-01-01-11.mp4,52,fearful,sad,86.49127960205078,audio-video,speech,6,2,1,1,11,3.129733e-08,1.31564934e-20,0.009171455,5.799421e-07,86.49128,6.58388e-13,13.499546
01-01-06-02-01-01-11.mp4,53,fearful,sad,86.49127960205078,audio-video,speech,6,2,1,1,11,3.129733e-08,1.31564934e-20,0.009171455,5.799421e-07,86.49128,6.58388e-13,13.499546
01-01-06-02-01-01-11.mp4,54,fearful,sad,86.49127960205078,audio-video,speech,6,2,1,1,11,3.129733e-08,1.31564934e-20,0.009171455,5.799421e-07,86.49128,6.58388e-13,13.499546
01-01-06-02-01-01-11.mp4,55,fearful,neutral,82.21304321289062,audio-video,speech,6,2,1,1,11,0.38416305,8.09281e-07,11.460411,0.008159861,5.6320286,0.30219072,82.21304
01-01-06-02-01-01-11.mp4,56,fearful,neutral,82.21304321289062,audio-video,speech,6,2,1,1,11,0.38416305,8.09281e-07,11.460411,0.008159861,5.6320286,0.30219072,82.21304
01-01-06-02-01-01-11.mp4,57,fearful,neutral,82.21304321289062,audio-video,speech,6,2,1,1,11,0.38416305,8.09281e-07,11.460411,0.008159861,5.6320286,0.30219072,82.21304
01-01-06-02-01-01-11.mp4,58,fearful,neutral,82.21304321289062,audio-video,speech,6,2,1,1,11,0.38416305,8.09281e-07,11.460411,0.008159861,5.6320286,0.30219072,82.21304
01-01-06-02-01-01-11.mp4,59,fearful,neutral,82.21304321289062,audio-video,speech,6,2,1,1,11,0.38416305,8.09281e-07,11.460411,0.008159861,5.6320286,0.30219072,82.21304
01-01-06-02-01-01-11.mp4,60,fearful,sad,96.02252197265625,audio-video,speech,6,2,1,1,11,1.13734956e-07,2.6135686e-22,2.22067e-05,2.4288502e-09,96.02252,1.9905222e-14,3.9774582
01-01-06-02-01-01-11.mp4,61,fearful,sad,96.02252197265625,audio-video,speech,6,2,1,1,11,1.13734956e-07,2.6135686e-22,2.22067e-05,2.4288502e-09,96.02252,1.9905222e-14,3.9774582
01-01-06-02-01-01-11.mp4,62,fearful,sad,96.02252197265625,audio-video,speech,6,2,1,1,11,1.13734956e-07,2.6135686e-22,2.22067e-05,2.4288502e-09,96.02252,1.9905222e-14,3.9774582
01-01-06-02-01-01-11.mp4,63,fearful,sad,96.02252197265625,audio-video,speech,6,2,1,1,11,1.13734956e-07,2.6135686e-22,2.22067e-05,2.4288502e-09,96.02252,1.9905222e-14,3.9774582
01-01-06-02-01-01-11.mp4,64,fearful,sad,96.02252197265625,audio-video,speech,6,2,1,1,11,1.13734956e-07,2.6135686e-22,2.22067e-05,2.4288502e-09,96.02252,1.9905222e-14,3.9774582
01-01-06-02-01-01-11.mp4,65,fearful,sad,99.87410736083984,audio-video,speech,6,2,1,1,11,8.5549736e-08,5.2246734e-20,5.431743e-05,3.04508e-08,99.87411,8.323526e-14,0.12584117
01-01-06-02-01-01-11.mp4,66,fearful,sad,99.87410736083984,audio-video,speech,6,2,1,1,11,8.5549736e-08,5.2246734e-20,5.431743e-05,3.04508e-08,99.87411,8.323526e-14,0.12584117
01-01-06-02-01-01-11.mp4,67,fearful,sad,99.87410736083984,audio-video,speech,6,2,1,1,11,8.5549736e-08,5.2246734e-20,5.431743e-05,3.04508e-08,99.87411,8.323526e-14,0.12584117
01-01-06-02-01-01-11.mp4,68,fearful,sad,99.87410736083984,audio-video,speech,6,2,1,1,11,8.5549736e-08,5.2246734e-20,5.431743e-05,3.04508e-08,99.87411,8.323526e-14,0.12584117
01-01-06-02-01-01-11.mp4,69,fearful,sad,99.87410736083984,audio-video,speech,6,2,1,1,11,8.5549736e-08,5.2246734e-20,5.431743e-05,3.04508e-08,99.87411,8.323526e-14,0.12584117
01-01-06-02-01-01-11.mp4,70,fearful,fearful,84.72821044921875,audio-video,speech,6,2,1,1,11,0.18191828,0.00048809403,84.72821,0.11547374,0.028236138,14.934831,0.010840385
01-01-06-02-01-01-11.mp4,71,fearful,fearful,84.72821044921875,audio-video,speech,6,2,1,1,11,0.18191828,0.00048809403,84.72821,0.11547374,0.028236138,14.934831,0.010840385
01-01-06-02-01-01-11.mp4,72,fearful,fearful,84.72821044921875,audio-video,speech,6,2,1,1,11,0.18191828,0.00048809403,84.72821,0.11547374,0.028236138,14.934831,0.010840385
01-01-06-02-01-01-11.mp4,73,fearful,fearful,84.72821044921875,audio-video,speech,6,2,1,1,11,0.18191828,0.00048809403,84.72821,0.11547374,0.028236138,14.934831,0.010840385
01-01-06-02-01-01-11.mp4,74,fearful,fearful,84.72821044921875,audio-video,speech,6,2,1,1,11,0.18191828,0.00048809403,84.72821,0.11547374,0.028236138,14.934831,0.010840385
01-01-06-02-01-01-11.mp4,75,fearful,fearful,81.3668441772461,audio-video,speech,6,2,1,1,11,0.018157827,5.1460904e-07,81.366844,0.011310593,0.00022736585,18.603445,1.5333771e-05
01-01-06-02-01-01-11.mp4,76,fearful,fearful,81.3668441772461,audio-video,speech,6,2,1,1,11,0.018157827,5.1460904e-07,81.366844,0.011310593,0.00022736585,18.603445,1.5333771e-05
01-01-06-02-01-01-11.mp4,77,fearful,fearful,81.3668441772461,audio-video,speech,6,2,1,1,11,0.018157827,5.1460904e-07,81.366844,0.011310593,0.00022736585,18.603445,1.5333771e-05
01-01-06-02-01-01-11.mp4,78,fearful,fearful,81.3668441772461,audio-video,speech,6,2,1,1,11,0.018157827,5.1460904e-07,81.366844,0.011310593,0.00022736585,18.603445,1.5333771e-05
01-01-06-02-01-01-11.mp4,79,fearful,fearful,81.3668441772461,audio-video,speech,6,2,1,1,11,0.018157827,5.1460904e-07,81.366844,0.011310593,0.00022736585,18.603445,1.5333771e-05
01-01-06-02-01-01-11.mp4,80,fearful,neutral,69.87472534179688,audio-video,speech,6,2,1,1,11,0.31653705,2.0286276e-05,26.791737,0.07496076,2.663947,0.27808243,69.874725
01-01-06-02-01-01-11.mp4,81,fearful,neutral,69.87472534179688,audio-video,speech,6,2,1,1,11,0.31653705,2.0286276e-05,26.791737,0.07496076,2.663947,0.27808243,69.874725
01-01-06-02-01-01-11.mp4,82,fearful,neutral,69.87472534179688,audio-video,speech,6,2,1,1,11,0.31653705,2.0286276e-05,26.791737,0.07496076,2.663947,0.27808243,69.874725
01-01-06-02-01-01-11.mp4,83,fearful,neutral,69.87472534179688,audio-video,speech,6,2,1,1,11,0.31653705,2.0286276e-05,26.791737,0.07496076,2.663947,0.27808243,69.874725
01-01-06-02-01-01-11.mp4,84,fearful,neutral,69.87472534179688,audio-video,speech,6,2,1,1,11,0.31653705,2.0286276e-05,26.791737,0.07496076,2.663947,0.27808243,69.874725
01-01-06-02-01-01-11.mp4,85,fearful,fearful,77.49615478515625,audio-video,speech,6,2,1,1,11,0.42908388,0.00025098285,77.496155,0.1617654,0.054075673,21.10041,0.75827104
01-01-06-02-01-01-11.mp4,86,fearful,fearful,77.49615478515625,audio-video,speech,6,2,1,1,11,0.42908388,0.00025098285,77.496155,0.1617654,0.054075673,21.10041,0.75827104
01-01-06-02-01-01-11.mp4,87,fearful,fearful,77.49615478515625,audio-video,speech,6,2,1,1,11,0.42908388,0.00025098285,77.496155,0.1617654,0.054075673,21.10041,0.75827104
01-01-06-02-01-01-11.mp4,88,fearful,fearful,77.49615478515625,audio-video,speech,6,2,1,1,11,0.42908388,0.00025098285,77.496155,0.1617654,0.054075673,21.10041,0.75827104
01-01-06-02-01-01-11.mp4,89,fearful,fearful,77.49615478515625,audio-video,speech,6,2,1,1,11,0.42908388,0.00025098285,77.496155,0.1617654,0.054075673,21.10041,0.75827104
01-01-06-02-01-01-11.mp4,90,fearful,neutral,96.33466339111328,audio-video,speech,6,2,1,1,11,0.14520577,2.484151e-06,2.0360537,0.10785384,1.3302089,0.046010707,96.33466
01-01-06-02-01-01-11.mp4,91,fearful,neutral,96.33466339111328,audio-video,speech,6,2,1,1,11,0.14520577,2.484151e-06,2.0360537,0.10785384,1.3302089,0.046010707,96.33466
01-01-06-02-01-01-11.mp4,92,fearful,neutral,96.33466339111328,audio-video,speech,6,2,1,1,11,0.14520577,2.484151e-06,2.0360537,0.10785384,1.3302089,0.046010707,96.33466
01-01-06-02-01-01-11.mp4,93,fearful,neutral,96.33466339111328,audio-video,speech,6,2,1,1,11,0.14520577,2.484151e-06,2.0360537,0.10785384,1.3302089,0.046010707,96.33466
01-01-06-02-01-01-11.mp4,94,fearful,neutral,96.33466339111328,audio-video,speech,6,2,1,1,11,0.14520577,2.484151e-06,2.0360537,0.10785384,1.3302089,0.046010707,96.33466
01-01-06-02-01-01-11.mp4,95,fearful,fearful,73.41287994384766,audio-video,speech,6,2,1,1,11,0.44234908,0.0002638865,73.41288,0.19075722,0.09515479,25.30629,0.5523102
01-01-07-02-01-02-19.mp4,0,disgust,fearful,45.15338897705078,audio-video,speech,7,2,1,2,19,33.616703,0.009389973,45.15339,5.069679,16.077822,0.018458858,0.054560777
01-01-07-02-01-02-19.mp4,1,disgust,fearful,45.15338897705078,audio-video,speech,7,2,1,2,19,33.616703,0.009389973,45.15339,5.069679,16.077822,0.018458858,0.054560777
01-01-07-02-01-02-19.mp4,2,disgust,fearful,45.15338897705078,audio-video,speech,7,2,1,2,19,33.616703,0.009389973,45.15339,5.069679,16.077822,0.018458858,0.054560777
01-01-07-02-01-02-19.mp4,3,disgust,fearful,45.15338897705078,audio-video,speech,7,2,1,2,19,33.616703,0.009389973,45.15339,5.069679,16.077822,0.018458858,0.054560777
01-01-07-02-01-02-19.mp4,4,disgust,fearful,45.15338897705078,audio-video,speech,7,2,1,2,19,33.616703,0.009389973,45.15339,5.069679,16.077822,0.018458858,0.054560777
01-01-07-02-01-02-19.mp4,5,disgust,fearful,72.7007827758789,audio-video,speech,7,2,1,2,19,12.021662,5.992396e-05,72.70078,12.035203,3.2336996,0.0072121248,0.0013815411
01-01-07-02-01-02-19.mp4,6,disgust,fearful,72.7007827758789,audio-video,speech,7,2,1,2,19,12.021662,5.992396e-05,72.70078,12.035203,3.2336996,0.0072121248,0.0013815411
01-01-07-02-01-02-19.mp4,7,disgust,fearful,72.7007827758789,audio-video,speech,7,2,1,2,19,12.021662,5.992396e-05,72.70078,12.035203,3.2336996,0.0072121248,0.0013815411
01-01-07-02-01-02-19.mp4,8,disgust,fearful,72.7007827758789,audio-video,speech,7,2,1,2,19,12.021662,5.992396e-05,72.70078,12.035203,3.2336996,0.0072121248,0.0013815411
01-01-07-02-01-02-19.mp4,9,disgust,fearful,72.7007827758789,audio-video,speech,7,2,1,2,19,12.021662,5.992396e-05,72.70078,12.035203,3.2336996,0.0072121248,0.0013815411
01-01-07-02-01-02-19.mp4,10,disgust,angry,47.494056701660156,audio-video,speech,7,2,1,2,19,47.494057,0.002761188,1.7696984,46.434467,4.230703,0.0069227503,0.06139492
01-01-07-02-01-02-19.mp4,11,disgust,angry,47.494056701660156,audio-video,speech,7,2,1,2,19,47.494057,0.002761188,1.7696984,46.434467,4.230703,0.0069227503,0.06139492
01-01-07-02-01-02-19.mp4,12,disgust,angry,47.494056701660156,audio-video,speech,7,2,1,2,19,47.494057,0.002761188,1.7696984,46.434467,4.230703,0.0069227503,0.06139492
01-01-07-02-01-02-19.mp4,13,disgust,angry,47.494056701660156,audio-video,speech,7,2,1,2,19,47.494057,0.002761188,1.7696984,46.434467,4.230703,0.0069227503,0.06139492
01-01-07-02-01-02-19.mp4,14,disgust,angry,47.494056701660156,audio-video,speech,7,2,1,2,19,47.494057,0.002761188,1.7696984,46.434467,4.230703,0.0069227503,0.06139492
01-01-07-02-01-02-19.mp4,15,disgust,happy,98.86832427978516,audio-video,speech,7,2,1,2,19,0.12715803,0.00016048108,0.002302866,98.868324,1.000537,4.608374e-05,0.0014731736
01-01-07-02-01-02-19.mp4,16,disgust,happy,98.86832427978516,audio-video,speech,7,2,1,2,19,0.12715803,0.00016048108,0.002302866,98.868324,1.000537,4.608374e-05,0.0014731736
01-01-07-02-01-02-19.mp4,17,disgust,happy,98.86832427978516,audio-video,speech,7,2,1,2,19,0.12715803,0.00016048108,0.002302866,98.868324,1.000537,4.608374e-05,0.0014731736
01-01-07-02-01-02-19.mp4,18,disgust,happy,98.86832427978516,audio-video,speech,7,2,1,2,19,0.12715803,0.00016048108,0.002302866,98.868324,1.000537,4.608374e-05,0.0014731736
01-01-07-02-01-02-19.mp4,19,disgust,happy,98.86832427978516,audio-video,speech,7,2,1,2,19,0.12715803,0.00016048108,0.002302866,98.868324,1.000537,4.608374e-05,0.0014731736
01-01-07-02-01-02-19.mp4,20,disgust,happy,97.39165496826172,audio-video,speech,7,2,1,2,19,0.012476007,0.0006152347,0.00086721475,97.391655,1.9405729,0.00031914335,0.65349716
01-01-07-02-01-02-19.mp4,21,disgust,happy,97.39165496826172,audio-video,speech,7,2,1,2,19,0.012476007,0.0006152347,0.00086721475,97.391655,1.9405729,0.00031914335,0.65349716
01-01-07-02-01-02-19.mp4,22,disgust,happy,97.39165496826172,audio-video,speech,7,2,1,2,19,0.012476007,0.0006152347,0.00086721475,97.391655,1.9405729,0.00031914335,0.65349716
01-01-07-02-01-02-19.mp4,23,disgust,happy,97.39165496826172,audio-video,speech,7,2,1,2,19,0.012476007,0.0006152347,0.00086721475,97.391655,1.9405729,0.00031914335,0.65349716
01-01-07-02-01-02-19.mp4,24,disgust,happy,97.39165496826172,audio-video,speech,7,2,1,2,19,0.012476007,0.0006152347,0.00086721475,97.391655,1.9405729,0.00031914335,0.65349716
01-01-07-02-01-02-19.mp4,25,disgust,happy,99.9355697631836,audio-video,speech,7,2,1,2,19,8.933296e-05,8.309628e-09,9.737847e-06,99.93557,0.00703278,4.9464466e-05,0.057245493
01-01-07-02-01-02-19.mp4,26,disgust,happy,99.9355697631836,audio-video,speech,7,2,1,2,19,8.933296e-05,8.309628e-09,9.737847e-06,99.93557,0.00703278,4.9464466e-05,0.057245493
01-01-07-02-01-02-19.mp4,27,disgust,happy,99.9355697631836,audio-video,speech,7,2,1,2,19,8.933296e-05,8.309628e-09,9.737847e-06,99.93557,0.00703278,4.9464466e-05,0.057245493
01-01-07-02-01-02-19.mp4,28,disgust,happy,99.9355697631836,audio-video,speech,7,2,1,2,19,8.933296e-05,8.309628e-09,9.737847e-06,99.93557,0.00703278,4.9464466e-05,0.057245493
01-01-07-02-01-02-19.mp4,29,disgust,happy,99.9355697631836,audio-video,speech,7,2,1,2,19,8.933296e-05,8.309628e-09,9.737847e-06,99.93557,0.00703278,4.9464466e-05,0.057245493
01-01-07-02-01-02-19.mp4,30,disgust,happy,99.9733657836914,audio-video,speech,7,2,1,2,19,0.00028883922,6.773384e-09,7.7839275e-07,99.973366,0.011486776,3.0844612e-07,0.014864778
01-01-07-02-01-02-19.mp4,31,disgust,happy,99.9733657836914,audio-video,speech,7,2,1,2,19,0.00028883922,6.773384e-09,7.7839275e-07,99.973366,0.011486776,3.0844612e-07,0.014864778
01-01-07-02-01-02-19.mp4,32,disgust,happy,99.9733657836914,audio-video,speech,7,2,1,2,19,0.00028883922,6.773384e-09,7.7839275e-07,99.973366,0.011486776,3.0844612e-07,0.014864778
01-01-07-02-01-02-19.mp4,33,disgust,happy,99.9733657836914,audio-video,speech,7,2,1,2,19,0.00028883922,6.773384e-09,7.7839275e-07,99.973366,0.011486776,3.0844612e-07,0.014864778
01-01-07-02-01-02-19.mp4,34,disgust,happy,99.9733657836914,audio-video,speech,7,2,1,2,19,0.00028883922,6.773384e-09,7.7839275e-07,99.973366,0.011486776,3.0844612e-07,0.014864778
01-01-07-02-01-02-19.mp4,35,disgust,happy,98.88847351074219,audio-video,speech,7,2,1,2,19,0.0025235214,1.0500542e-08,4.28834e-06,98.88847,1.1033838,3.875064e-06,0.005601262
01-01-07-02-01-02-19.mp4,36,disgust,happy,98.88847351074219,audio-video,speech,7,2,1,2,19,0.0025235214,1.0500542e-08,4.28834e-06,98.88847,1.1033838,3.875064e-06,0.005601262
01-01-07-02-01-02-19.mp4,37,disgust,happy,98.88847351074219,audio-video,speech,7,2,1,2,19,0.0025235214,1.0500542e-08,4.28834e-06,98.88847,1.1033838,3.875064e-06,0.005601262
